,Open,High,Low,Close,Volume,Label,RSI,Momentum,CMO,Williams_%R,ATR,BB_Mid,BB_Upper,BB_Lower,BB_Bandwidth,KC_High,KC_Low,DC_High,DC_Low,SMA_20,EMA_20,DPO,MACD,MACD_Hist,Mass_Index,AD,CMF,Force_Index,MFI,OBV,timestamp,hour,day_of_week,index
0,0.19701188063356032,0.2368341877995258,0.20704451979743327,0.20307750722808363,-1.0447709153461981,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.6084154738682512,0.8181176496447211,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.7710183688861627,0.855490978513283,0.8496286582322965,1.5696550990124565,0.02290494251549107,2011-01-03 01:00:00,-1.60465942807469,-1.2172233373794739,-1.7051956801764154
1,0.1756100857759242,0.19578752911922628,0.14237115783851664,0.31364350501585075,-1.3453276921477864,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.6119213676147481,0.8157707060578026,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.8154597468843087,0.855490978513283,0.8496286582322965,1.5696550990124565,0.19459724236426437,2011-01-03 02:00:00,-1.4416464068099595,-1.2172233373794739,-1.651062483980339
2,0.29179594447310475,0.7816776031923619,0.10678663903711524,0.37993937640508746,-1.158359262431748,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.6660176851009468,0.7904985454045116,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.84004240353108,0.855490978513283,0.8496286582322965,1.5696550990124565,0.40967917233786355,2011-01-03 03:00:00,-1.278633385545229,-1.2172233373794739,-1.5969292877842622
3,0.3681972190873212,0.5164313062790674,0.4205435590081064,0.26937448865396474,-1.0196407500617843,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.7037531651035089,0.7847502343003345,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.822159774893263,0.855490978513283,0.8496286582322965,1.5696550990124565,0.6569534085331077,2011-01-03 04:00:00,-1.1156203642804985,-1.2172233373794739,-1.5427960915881853
4,0.2734036942104744,0.7435689227724147,0.6952766501890306,1.0648105150960494,-1.2427966177873782,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.7496916825172184,0.8059951758131924,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.9056013076143296,0.855490978513283,0.8496286582322965,1.5696550990124565,0.8524400216761403,2011-01-03 05:00:00,-0.9526073430157683,-1.2172233373794739,-1.4886628953921088
5,1.0249530163886031,0.31128263067671974,0.6979861657092943,0.11801507645657293,-1.1030728988060379,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.7708552174557389,0.838559868423503,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.9011241212839562,0.855490978513283,0.8496286582322965,1.5696550990124565,0.6245278247301465,2011-01-03 06:00:00,-0.7895943217510378,-1.2172233373794739,-1.4345296991960321
6,0.11468076459881694,-0.04230815716666402,-0.047842480165346354,-0.15299224605848658,-0.6999850476440417,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.777732370012218,0.8536862356824174,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,0.8207070351545067,0.855490978513283,0.8496286582322965,1.5696550990124565,0.30307131767632906,2011-01-03 07:00:00,-0.6265813004863072,-1.2172233373794739,-1.3803965029999554
7,-0.14152487898687824,0.15863303359902092,0.032720862366333744,0.5562774247466091,-0.6306257914590598,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.7867354082160608,0.8634493752310932,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,1.0254862654023358,0.855490978513283,0.8496286582322965,1.5696550990124565,0.6406239778409689,2011-01-03 08:00:00,-0.46356827922157695,-1.2172233373794739,-1.3262633068038787
8,0.5022386796374312,0.30759808216651896,0.513841904259731,0.22513508099476764,-0.7231047997057023,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.7910486627984348,0.8789567766368879,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,1.1826288234097164,0.855490978513283,0.8496286582322965,1.5696550990124565,0.9567151005245121,2011-01-03 09:00:00,-0.30055525795684646,-1.2172233373794739,-1.272130110607802
9,0.2397135204139106,0.7805260633163309,0.48136352442378644,0.32911456929796135,-0.47079794025018845,0,1.5483992597754526,0.9500913043700503,0.9851744588725466,1.3416536638081806,-1.7965251711282308,0.8716324384812214,0.47008610455530114,0.9820843822745227,-0.7871762383532862,0.8047681423411505,0.8931586198106525,0.6399273854320733,0.9930402125417919,0.8716324384812214,0.9266276015722104,-0.18233674482499057,0.9705131620381158,-0.41116363296216507,0.6327119546867953,1.1496136482276256,0.855490978513283,0.8496286582322965,1.5696550990124565,1.3313588961184386,2011-01-03 10:00:00,-0.13754223669211615,-1.2172233373794739,-1.2179969144117255
